"date","province","ccaa","new_cases","PCR","TestAc","activos","hospitalized","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","source_name","source","comments"
"2020-03-24","Cáceres","Extremadura","94","","","392","145","19","24","419","","3","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=29967#.XoGqSHJS-M8",""
"2020-03-25","Badajoz","Extremadura","40","","","248","79","14","4","257","","5","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=29970#.XoGrlnJS-M8",""
"2020-03-25","Cáceres","Extremadura","66","","","447","162","20","35","485","","3","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=29970#.XoGrlnJS-M8",""
"2020-03-26","Badajoz","Extremadura","72","","","301","91","18","8","329","","20","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=29977#.XoGtAHJS-M8",""
"2020-03-26","Cáceres","Extremadura","155","","","586","186","23","50","640","","4","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=29977#.XoGtAHJS-M8",""
"2020-03-27","Badajoz","Extremadura","61","","","353","102","18","10","390","","27","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=29981#.XoGvGnJS-M8",""
"2020-03-27","Cáceres","Extremadura","201","","","778","210","23","59","841","","4","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=29981#.XoGvGnJS-M8",""
"2020-03-28","Badajoz","Extremadura","47","","","388","101","17","11","437","","38","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=29985#.XoGwR3JS-M8",""
"2020-03-28","Cáceres","Extremadura","116","","","869","212","24","77","957","","11","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=29985#.XoGwR3JS-M8",""
"2020-03-29","Badajoz","Extremadura","28","","","408","122","18","17","465","","40","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=29987#.XoG1inJS-M8",""
"2020-03-29","Cáceres","Extremadura","34","","","897","231","25","83","991","","11","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=29987#.XoG1inJS-M8",""
"2020-03-30","Badajoz","Extremadura","50","","","448","130","24","18","515","","49","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=29993#.XoS0HXJS-M8",""
"2020-03-30","Cáceres","Extremadura","54","","","946","241","27","88","1045","","11","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=29993#.XoS0HXJS-M8",""
"2020-03-31","Badajoz","Extremadura","46","","","479","129","29","20","561","","62","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30001#.XoS2RHJS-M8",""
"2020-03-31","Cáceres","Extremadura","22","","","925","243","29","113","1067","","29","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30001#.XoS2RHJS-M8",""
"2020-04-01","Badajoz","Extremadura","25","","","481","145","30","23","586","","82","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30009#.XoS5QHJS-M8",""
"2020-04-01","Cáceres","Extremadura","26","","","933","267","32","129","1093","","31","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30009#.XoS5QHJS-M8",""
"2020-04-02","Badajoz","Extremadura","39","","","504","156","31","27","625","","94","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30022#.XootLHJS-M9",""
"2020-04-02","Cáceres","Extremadura","119","","","1013","259","33","154","1212","","45","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30022#.XootLHJS-M9",""
"2020-04-03","Badajoz","Extremadura","20","","","510","133","32","28","645","","107","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30029#.XootIXJS-M8",""
"2020-04-03","Cáceres","Extremadura","36","","","1019","256","32","172","1248","","57","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30029#.XootIXJS-M8",""
"2020-04-04","Badajoz","Extremadura","17","","","512","155","33","30","662","","120","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30036#.XootV3JS-M8",""
"2020-04-04","Cáceres","Extremadura","69","","","1054","262","33","178","1317","","85","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30036#.XootV3JS-M8",""
"2020-04-05","Badajoz","Extremadura","10","","","510","158","32","32","672","","130","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30038#.XoovEXJS-M8",""
"2020-04-05","Cáceres","Extremadura","58","","","1104","260","31","186","1375","","85","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30038#.XoovEXJS-M8",""
"2020-04-06","Badajoz","Extremadura","17","","","520","151","32","33","689","","136","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30040#.XosFUHJS-M8",""
"2020-04-06","Cáceres","Extremadura","4","","","1097","239","32","195","1379","","87","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30040#.XosFUHJS-M8",""
"2020-04-07","Badajoz","Extremadura","19","","","501","144","33","38","708","","169","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30049#.Xoxs7HJS-M8",""
"2020-04-07","Cáceres","Extremadura","29","","","1075","257","33","220","1408","","113","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30049#.Xoxs7HJS-M8",""
"2020-04-08","Badajoz","Extremadura","23","","","502","144","34","43","731","","186","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30056#.Xo29JnJS-Cg",""
"2020-04-08","Cáceres","Extremadura","45","","","1083","254","31","228","1453","","142","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30056#.Xo29JnJS-Cg",""
"2020-04-09","Badajoz","Extremadura","29","","","508","122","33","48","760","","204","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30062#.Xo75NnJS-M8",""
"2020-04-09","Cáceres","Extremadura","60","","","1101","270","30","235","1513","","177","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30062#.Xo75NnJS-M8",""
"2020-04-10","Badajoz","Extremadura","61","","","531","114","30","54","821","","236","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30067#.XpH375lS-M8",""
"2020-04-10","Cáceres","Extremadura","152","","","1190","260","30","249","1665","","226","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30067#.XpH375lS-M8",""
"2020-04-11","Badajoz","Extremadura","38","","","552","111","29","55","859","","252","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30070#.XpMpFplS-M8",""
"2020-04-11","Cáceres","Extremadura","56","","","1235","258","30","257","1721","","229","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30070#.XpMpFplS-M8",""
"2020-04-12","Badajoz","Extremadura","23","","","550","105","27","58","882","","274","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30074#.XpRBNplS-M8",""
"2020-04-12","Cáceres","Extremadura","55","","","1276","254","28","263","1776","","237","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30074#.XpRBNplS-M8",""
"2020-04-13","Badajoz","Extremadura","5","","","521","100","27","60","887","","306","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30082#.XpWTwZlS-M8",""
"2020-04-13","Cáceres","Extremadura","21","","","1251","222","27","274","1797","","272","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30082#.XpWTwZlS-M8",""
"2020-04-14","Badajoz","Extremadura","15","","","515","88","27","62","902","","325","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30089#.XpbhuplS-M8",""
"2020-04-14","Cáceres","Extremadura","63","","","1290","210","27","280","1860","","290","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30089#.XpbhuplS-M8",""
"2020-04-15","Badajoz","Extremadura","29","","","518","85","23","64","931","829","349","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30103#.XphGPplS-M8",""
"2020-04-15","Cáceres","Extremadura","90","","","1355","198","26","295","1950","1752","300","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30103#.XphGPplS-M8",""
"2020-04-16","Badajoz","Extremadura","21","","","498","82","22","68","952","843","386","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30110#.XpnSdJlS-M8",""
"2020-04-16","Cáceres","Extremadura","117","","","1442","184","27","304","2067","1813","321","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30110#.XpnSdJlS-M8",""
"2020-04-17","Badajoz","Extremadura","20","","","506","80","22","70","972","845","396","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30114#.XpwdPplS-M8",""
"2020-04-17","Cáceres","Extremadura","92","","","1509","159","25","310","2159","1818","340","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30114#.XpwdPplS-M8",""
"2020-04-18","Badajoz","Extremadura","38","","","519","78","20","71","1010","855","420","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30118#.XpwvGJlS-M8",""
"2020-04-18","Cáceres","Extremadura","23","","","1522","185","23","313","2182","1818","347","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30118#.XpwvGJlS-M8",""
"2020-04-19","Badajoz","Extremadura","13","","","513","78","20","74","1023","867","436","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30124#.Xp2TfplS-M8",""
"2020-04-19","Cáceres","Extremadura","38","","","1483","194","22","315","2220","1825","422","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30124#.Xp2TfplS-M8",""
"2020-04-20","Badajoz","Extremadura","3","","","485","81","19","77","1026","867","464","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30134#.Xp7mE5lS-M8",""
"2020-04-20","Cáceres","Extremadura","23","","","1466","183","22","320","2243","1838","457","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30134#.Xp7mE5lS-M8",""
"2020-04-21","Badajoz","Extremadura","5","","","452","75","19","80","1031","868","499","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30142#.XqAa_plS-M8",""
"2020-04-21","Cáceres","Extremadura","42","","","1409","181","22","324","2285","1841","552","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30142#.XqAa_plS-M8",""
"2020-04-22","Badajoz","Extremadura","7","","","407","72","17","80","1038","","551","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30152#.XqGDnplS-M8",""
"2020-04-22","Cáceres","Extremadura","43","","","1315","167","23","327","2328","","686","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30152#.XqGDnplS-M8",""
"2020-04-23","Badajoz","Extremadura","7","","","370","66","15","82","1045","","593","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30158#.XqLHDplS-M8",""
"2020-04-23","Cáceres","Extremadura","30","","","1264","162","22","329","2358","","765","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30158#.XqLHDplS-M8",""
