"name","date","value","daily_cases_avg7","OSI_NOM_eu"
"Abanto-Muskiz",2020-09-13,1,4.1,"Ezkerraldea - Enkarterri - Cruces"
"Abanto-Muskiz",2020-07-09,0,0,"Ezkerraldea - Enkarterri - Cruces"
"Abanto-Muskiz",2020-07-19,0,0,"Ezkerraldea - Enkarterri - Cruces"
"Abanto-Muskiz",2020-08-01,0,0.9,"Ezkerraldea - Enkarterri - Cruces"
"Abanto-Muskiz",2020-07-15,0,0,"Ezkerraldea - Enkarterri - Cruces"
"Abanto-Muskiz",2020-06-01,0,0,"Ezkerraldea - Enkarterri - Cruces"
"Abanto-Muskiz",2020-05-24,0,0,"Ezkerraldea - Enkarterri - Cruces"
"Abanto-Muskiz",2020-06-24,0,0,"Ezkerraldea - Enkarterri - Cruces"
"Abanto-Muskiz",2020-05-23,0,0,"Ezkerraldea - Enkarterri - Cruces"
"Abanto-Muskiz",2020-08-19,4,3.1,"Ezkerraldea - Enkarterri - Cruces"
"Abanto-Muskiz",2020-07-17,0,0,"Ezkerraldea - Enkarterri - Cruces"
"Abanto-Muskiz",2020-06-14,0,0,"Ezkerraldea - Enkarterri - Cruces"
"Abanto-Muskiz",2020-07-27,2,0.7,"Ezkerraldea - Enkarterri - Cruces"
"Abanto-Muskiz",2020-07-12,0,0,"Ezkerraldea - Enkarterri - Cruces"
"Abanto-Muskiz",2020-08-13,13,3.1,"Ezkerraldea - Enkarterri - Cruces"
