"date","province","ccaa","new_cases","PCR","TestAc","activos","hospitalized","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","source_name","source","comments"
2020-06-24,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,917,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-06-25,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,917,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-06-26,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,917,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-06-27,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,918,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-06-28,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,918,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-06-29,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,918,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-06-30,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,919,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-07-01,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,919,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-07-02,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,919,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
2020-07-03,"Pontevedra","Galicia",NA,NA,NA,NA,0,0,16,919,NA,NA,"Área sanitaria Ourense via @lipido","https://github.com/lipido/galicia-covid19/blob/master/pontevedra.csv;https://github.com/lipido/galicia-covid19/blob/master/pontevedra.ext.csv",NA
